name,province,city,type,tags,website
商丘学院,河南,商丘,综合,,
郑州商学院,河南,郑州,财经,,
郑州升达经贸管理学院,河南,郑州,财经,,
安阳学院,河南,安阳,综合,,
信阳学院,河南,信阳,综合,,
郑州西亚斯学院,河南,郑州,综合,,
武汉东湖学院,湖北,武汉,综合,,
汉口学院,湖北,武汉,综合,,
武昌首义学院,湖北,武汉,理工,,
武昌理工学院,湖北,武汉,理工,,
武汉生物工程学院,湖北,武汉,理工,,
武汉晴川学院,湖北,武汉,综合,,
湖北商贸学院,湖北,武汉,财经,,
武汉华夏理工学院,湖北,武汉,理工,,
武汉文理学院,湖北,武汉,综合,,
武汉体育学院体育科技学院,湖北,武汉,体育,,
湖北汽车工业学院科技学院,湖北,十堰,理工,,
湖北文理学院理工学院,湖北,襄阳,理工,,
长江大学文理学院,湖北,荆州,综合,,
三峡大学科技学院,湖北,宜昌,综合,,
湖北经济学院法商学院,湖北,武汉,财经,,
武汉工程大学邮电与信息工程学院,湖北,武汉,理工,,
湖北医药学院药护学院,湖北,十堰,医药,,
湖南涉外经济学院,湖南,长沙,综合,,
长沙医学院,湖南,长沙,医药,,
湘潭大学兴湘学院,湖南,湘潭,综合,,
湖南工业大学科技学院,湖南,株洲,理工,,
湖南科技大学潇湘学院,湖南,湘潭,综合,,
南华大学船山学院,湖南,衡阳,综合,,
湖南商学院北津学院,湖南,长沙,财经,,
湖南农业大学东方科技学院,湖南,长沙,农林,,
湖南文理学院芙蓉学院,湖南,常德,综合,,
湖南理工学院南湖学院,湖南,岳阳,理工,,
湖南信息学院,湖南,长沙,理工,,
湖南应用技术学院,湖南,常德,综合,,
湖南交通工程学院,湖南,衡阳,理工,,
湖南软件职业技术大学,湖南,湘潭,理工,,
湖南外国语职业学院,湖南,长沙,语言,专科,
湖南都市职业学院,湖南,长沙,综合,专科,
湖南电子科技职业学院,湖南,长沙,理工,专科,
湖南高尔夫旅游职业学院,湖南,常德,综合,专科,
湖南工商职业学院,湖南,衡阳,财经,专科,
湖南三一工业职业技术学院,湖南,长沙,理工,专科,
长沙南方职业学院,湖南,长沙,综合,专科,
潇湘职业学院,湖南,娄底,综合,专科,
湖南九嶷职业技术学院,湖南,永州,综合,专科,
湖南理工职业技术学院,湖南,湘潭,理工,专科,
湖南石油化工职业技术学院,湖南,岳阳,理工,专科,
湖南有色金属职业技术学院,湖南,株洲,理工,专科,
湖南吉利汽车职业技术学院,湖南,湘潭,理工,专科,
广东白云学院,广东,广州,综合,,
广东培正学院,广东,广州,财经,,
广州城市理工学院,广东,广州,理工,,
广州软件学院,广东,广州,理工,,
广州南方学院,广东,广州,综合,,
广东外语外贸大学南国商学院,广东,广州,语言,,
广州华商学院,广东,广州,财经,,
华南农业大学珠江学院,广东,广州,综合,,
广州理工学院,广东,广州,理工,,
广东东软学院,广东,佛山,理工,,
广州应用科技学院,广东,广州,综合,,
广州商学院,广东,广州,财经,,
广东科技学院,广东,东莞,综合,,
广东理工学院,广东,肇庆,理工,,
广东工商职业技术大学,广东,肇庆,综合,专科,
广州科技职业技术大学,广东,广州,综合,专科,
广东新安职业技术学院,广东,深圳,综合,专科,
广州康大职业技术学院,广东,广州,综合,专科,
珠海艺术职业学院,广东,珠海,艺术,专科,
广东亚视演艺职业学院,广东,东莞,艺术,专科,
广州涉外经济职业技术学院,广东,广州,财经,专科,
广州南洋理工职业学院,广东,广州,综合,专科,
惠州经济职业技术学院,广东,惠州,财经,专科,
广东创新科技职业学院,广东,东莞,理工,专科,
广东南方职业学院,广东,江门,综合,专科,
广州华商职业学院,广东,广州,综合,专科,
广州华夏职业学院,广东,广州,综合,专科,
广东信息工程职业学院,广东,肇庆,理工,专科,
广东碧桂园职业学院,广东,清远,综合,专科,
广东酒店管理职业技术学院,广东,东莞,综合,专科,
广东茂名农林科技职业学院,广东,茂名,农林,专科,
广东梅州职业技术学院,广东,梅州,综合,专科,
广东汕头幼儿师范高等专科学校,广东,汕头,师范,专科,
广东潮汕职业技术学院,广东,揭阳,综合,专科,
三江学院,江苏,南京,综合,,
南通理工学院,江苏,南通,理工,,
东南大学成贤学院,江苏,南京,综合,,
无锡太湖学院,江苏,无锡,综合,,
中国矿业大学徐海学院,江苏,徐州,综合,,
南京大学金陵学院,江苏,南京,综合,,
南京理工大学紫金学院,江苏,南京,理工,,
南京航空航天大学金城学院,江苏,南京,理工,,
南京传媒学院,江苏,南京,艺术,,
南京审计大学金审学院,江苏,南京,财经,,
江苏科技大学苏州理工学院,江苏,苏州,理工,,
南京医科大学康达学院,江苏,南京,医药,,
江苏师范大学科文学院,江苏,徐州,综合,,
苏州大学应用技术学院,江苏,苏州,综合,,
苏州科技大学天平学院,江苏,苏州,理工,,
江苏大学京江学院,江苏,镇江,综合,,
扬州大学广陵学院,江苏,扬州,综合,,
南京师范大学中北学院,江苏,南京,综合,,
南京信息工程大学滨江学院,江苏,南京,理工,,
南京邮电大学通达学院,江苏,扬州,理工,,
南京财经大学红山学院,江苏,南京,财经,,
常州大学怀德学院,江苏,泰州,综合,,
南京工业大学浦江学院,江苏,南京,理工,,
南京理工大学泰州科技学院,江苏,泰州,理工,,
南京师范大学泰州学院,江苏,泰州,综合,,
南通大学杏林学院,江苏,南通,综合,,
江苏海洋大学,江苏,连云港,综合,,
泰州学院,江苏,泰州,综合,,
宿迁学院,江苏,宿迁,综合,,
苏州百年职业学院,江苏,苏州,综合,专科,
昆山登云科技职业学院,江苏,昆山,理工,专科,
硅湖职业技术学院,江苏,苏州,综合,专科,
应天职业技术学院,江苏,南京,综合,专科,
钟山职业技术学院,江苏,南京,综合,专科,
正德职业技术学院,江苏,南京,综合,专科,
金肯职业技术学院,江苏,南京,综合,专科,
九州职业技术学院,江苏,徐州,综合,专科,
紫琅职业技术学院,江苏,南通,综合,专科,
江南影视艺术职业学院,江苏,无锡,艺术,专科,
太湖创意职业技术学院,江苏,无锡,综合,专科,
建东职业技术学院,江苏,常州,综合,专科,
金山职业技术学院,江苏,镇江,综合,专科,
江海职业技术学院,江苏,扬州,综合,专科,
扬州中瑞酒店职业学院,江苏,扬州,综合,专科,
浙江树人学院,浙江,杭州,综合,,
浙江越秀外国语学院,浙江,绍兴,语言,,
宁波财经学院,浙江,宁波,财经,,
浙江广厦建设职业技术大学,浙江,金华,理工,专科,
杭州电子科技大学信息工程学院,浙江,杭州,理工,,
浙江中医药大学滨江学院,浙江,杭州,医药,,
中国计量大学现代科技学院,浙江,杭州,理工,,
浙江财经大学东方学院,浙江,嘉兴,财经,,
杭州师范大学钱江学院,浙江,杭州,综合,,
浙江工商大学杭州商学院,浙江,杭州,财经,,
浙江海洋大学东海科学技术学院,浙江,舟山,综合,,
浙江农林大学暨阳学院,浙江,绍兴,综合,,
温州大学瓯江学院,浙江,温州,综合,,
绍兴文理学院元培学院,浙江,绍兴,综合,,
同济大学浙江学院,浙江,嘉兴,综合,,
上海财经大学浙江学院,浙江,金华,财经,,
浙江师范大学行知学院,浙江,金华,综合,,
湖州学院,浙江,湖州,综合,,
嘉兴南湖学院,浙江,嘉兴,综合,,
温州理工学院,浙江,温州,理工,,
浙江安防职业技术学院,浙江,温州,理工,专科,
浙江横店影视职业学院,浙江,金华,艺术,专科,
浙江汽车职业技术学院,浙江,台州,理工,专科,
浙江育英职业技术学院,浙江,杭州,综合,专科,
浙江长征职业技术学院,浙江,杭州,综合,专科,
杭州万向职业技术学院,浙江,杭州,综合,专科,
嘉兴南洋职业技术学院,浙江,嘉兴,综合,专科,
浙江宇翔职业技术学院,浙江,湖州,综合,专科,
齐鲁理工学院,山东,济南,综合,,
山东协和学院,山东,济南,综合,,
山东英才学院,山东,济南,综合,,
青岛滨海学院,山东,青岛,综合,,
青岛黄海学院,山东,青岛,综合,,
山东现代学院,山东,济南,综合,,
山东华宇工学院,山东,德州,理工,,
山东工程职业技术大学,山东,济南,理工,专科,
山东外国语职业技术大学,山东,日照,语言,专科,
山东外事职业大学,山东,威海,综合,专科,
齐鲁医药学院,山东,淄博,医药,,
青岛恒星科技学院,山东,青岛,综合,,
青岛城市学院,山东,青岛,综合,,
泰山科技学院,山东,泰安,综合,,
潍坊科技学院,山东,潍坊,综合,,
烟台南山学院,山东,烟台,综合,,
烟台科技学院,山东,烟台,综合,,
山东财经大学燕山学院,山东,济南,财经,,
聊城大学东昌学院,山东,聊城,综合,,
青岛农业大学海都学院,山东,烟台,综合,,
山东财经大学东方学院,山东,泰安,财经,,
济南大学泉城学院,山东,济南,综合,,
青岛电影学院,山东,青岛,艺术,,
北京电影学院现代创意媒体学院,山东,青岛,艺术,,
曲阜师范大学杏坛学院,山东,济宁,综合,,
山东科技大学泰山科技学院,山东,泰安,理工,,
青岛工学院,山东,青岛,综合,,
山东圣翰财贸职业学院,山东,济南,财经,专科,
山东力明科技职业学院,山东,济南,综合,专科,
山东凯文科技职业学院,山东,济南,理工,专科,
山东海事职业学院,山东,潍坊,理工,专科,
山东文化产业职业学院,山东,烟台,综合,专科,
山东艺术设计职业学院,山东,济南,艺术,专科,
潍坊工商职业学院,山东,潍坊,综合,专科,
枣庄科技职业学院,山东,枣庄,理工,专科,
山东杏林科技职业学院,山东,济南,综合,专科,
河北传媒学院,河北,石家庄,艺术,,
河北工程技术学院,河北,石家庄,理工,,
河北美术学院,河北,石家庄,艺术,,
河北科技学院,河北,保定,理工,,
河北外国语学院,河北,石家庄,语言,,
河北东方学院,河北,廊坊,综合,,
燕京理工学院,河北,廊坊,综合,,
保定理工学院,河北,保定,理工,,
沧州交通学院,河北,沧州,理工,,
河北农业大学现代科技学院,河北,保定,综合,,
河北医科大学临床学院,河北,石家庄,医药,,
河北师范大学汇华学院,河北,石家庄,综合,,
石家庄铁道大学四方学院,河北,石家庄,理工,,
华北理工大学轻工学院,河北,唐山,理工,,
河北工程大学科信学院,河北,邯郸,理工,,
河北地质大学华信学院,河北,石家庄,综合,,
北京中医药大学东方学院,河北,廊坊,医药,,
石家庄工程职业学院,河北,石家庄,理工,专科,
石家庄城市经济职业学院,河北,石家庄,综合,专科,
石家庄财经职业学院,河北,石家庄,财经,专科,
石家庄工商职业学院,河北,石家庄,综合,专科,
石家庄理工职业学院,河北,石家庄,理工,专科,
石家庄科技信息职业学院,河北,石家庄,综合,专科,
石家庄医学高等专科学校,河北,石家庄,医药,专科,
石家庄人民医学高等专科学校,河北,石家庄,医药,专科,
河北外国语职业学院,河北,秦皇岛,语言,专科,
渤海理工职业学院,河北,沧州,理工,专科,
曹妃甸职业技术学院,河北,唐山,综合,专科,
唐山海运职业学院,河北,唐山,理工,专科,
辽宁对外经贸学院,辽宁,大连,财经,,
大连东软信息学院,辽宁,大连,理工,,
辽宁财贸学院,辽宁,葫芦岛,财经,,
大连科技学院,辽宁,大连,理工,,
沈阳城市建设学院,辽宁,沈阳,理工,,
辽宁何氏医学院,辽宁,沈阳,医药,,
沈阳城市学院,辽宁,沈阳,综合,,
大连财经学院,辽宁,大连,财经,,
辽宁中医药大学杏林学院,辽宁,沈阳,医药,,
大连医科大学中山学院,辽宁,大连,医药,,
锦州医科大学医疗学院,辽宁,锦州,医药,,
辽宁师范大学海华学院,辽宁,大连,综合,,
沈阳工学院,辽宁,抚顺,理工,,
大连艺术学院,辽宁,大连,艺术,,
辽宁理工职业大学,辽宁,锦州,综合,专科,
大连翻译职业学院,辽宁,大连,语言,专科,
大连枫叶职业技术学院,辽宁,大连,综合,专科,
大连航运职业技术学院,辽宁,大连,理工,专科,
大连装备制造职业技术学院,辽宁,大连,理工,专科,
沈阳北软信息职业技术学院,辽宁,沈阳,理工,专科,
辽宁广告职业学院,辽宁,沈阳,综合,专科,
辽宁工程职业学院,辽宁,铁岭,理工,专科,
吉林建筑科技学院,吉林,长春,理工,,
长春建筑学院,吉林,长春,理工,,
长春科技学院,吉林,长春,综合,,
长春电子科技学院,吉林,长春,理工,,
长春工业大学人文信息学院,吉林,长春,综合,,
长春大学旅游学院,吉林,长春,综合,,
东北师范大学人文学院,吉林,长春,综合,,
长春光华学院,吉林,长春,综合,,
长春财经学院,吉林,长春,财经,,
长春人文学院,吉林,长春,综合,,
吉林动画学院,吉林,长春,艺术,,
长春东方职业学院,吉林,长春,综合,专科,
吉林科技职业技术学院,吉林,长春,理工,专科,
吉林城市职业技术学院,吉林,长春,综合,专科,
吉林职业技术学院,吉林,延边,综合,专科,
长春健康职业学院,吉林,长春,综合,专科,
长春早期教育职业学院,吉林,长春,综合,专科,
梅河口康美职业技术学院,吉林,梅河口,综合,专科,
黑龙江东方学院,黑龙江,哈尔滨,综合,,
哈尔滨信息工程学院,黑龙江,哈尔滨,理工,,
齐齐哈尔工程学院,黑龙江,齐齐哈尔,理工,,
哈尔滨华德学院,黑龙江,哈尔滨,理工,,
哈尔滨石油学院,黑龙江,哈尔滨,理工,,
哈尔滨剑桥学院,黑龙江,哈尔滨,综合,,
哈尔滨广厦学院,黑龙江,哈尔滨,综合,,
哈尔滨远东理工学院,黑龙江,哈尔滨,理工,,
黑龙江工商学院,黑龙江,哈尔滨,综合,,
哈尔滨商业大学广厦学院,黑龙江,哈尔滨,综合,,
黑龙江工程学院昆仑旅游学院,黑龙江,哈尔滨,综合,,
哈尔滨应用职业技术学院,黑龙江,哈尔滨,综合,专科,
哈尔滨传媒职业学院,黑龙江,哈尔滨,综合,专科,
哈尔滨城市职业学院,黑龙江,哈尔滨,综合,专科,
哈尔滨北方航空职业技术学院,黑龙江,哈尔滨,理工,专科,
齐齐哈尔理工职业学院,黑龙江,齐齐哈尔,理工,专科,
黑龙江三江美术职业学院,黑龙江,佳木斯,艺术,专科,
牡丹江创意设计职业学院,黑龙江,牡丹江,艺术,专科,
安徽三联学院,安徽,合肥,理工,,
安徽文达信息工程学院,安徽,合肥,理工,,
安徽外国语学院,安徽,合肥,语言,,
安徽信息工程学院,安徽,芜湖,理工,,
安徽新华学院,安徽,合肥,理工,,
安徽大学江淮学院,安徽,合肥,综合,,
安徽农业大学经济技术学院,安徽,合肥,综合,,
安徽医科大学临床医学院,安徽,合肥,医药,,
安徽建筑大学城市建设学院,安徽,合肥,理工,,
安徽师范大学皖江学院,安徽,芜湖,综合,,
淮北师范大学信息学院,安徽,淮北,综合,,
合肥城市学院,安徽,合肥,理工,,
合肥经济学院,安徽,合肥,财经,,
蚌埠工商学院,安徽,蚌埠,财经,,
阜阳师范大学信息工程学院,安徽,阜阳,综合,,
马鞍山学院,安徽,马鞍山,理工,,
皖江工学院,安徽,马鞍山,理工,,
安徽绿海商务职业学院,安徽,合肥,综合,专科,
合肥共达职业技术学院,安徽,合肥,理工,专科,
安徽扬子职业技术学院,安徽,芜湖,综合,专科,
安徽矿业职业技术学院,安徽,淮北,理工,专科,
合肥信息技术职业学院,安徽,合肥,理工,专科,
安徽现代信息工程职业学院,安徽,淮南,理工,专科,
黄山健康职业学院,安徽,黄山,医药,专科,
宿州航空职业学院,安徽,宿州,理工,专科,
江西科技学院,江西,南昌,综合,,
南昌理工学院,江西,南昌,综合,,
江西应用科技学院,江西,南昌,综合,,
江西服装学院,江西,南昌,艺术,,
南昌工学院,江西,南昌,理工,,
南昌职业大学,江西,南昌,综合,专科,
江西软件职业技术大学,江西,南昌,理工,专科,
江西中医药大学科技学院,江西,南昌,医药,,
江西财经大学现代经济管理学院,江西,南昌,财经,,
江西农业大学南昌商学院,江西,南昌,综合,,
江西师范大学科学技术学院,江西,南昌,综合,,
华东交通大学理工学院,江西,南昌,理工,,
江西理工大学应用科学学院,江西,赣州,理工,,
东华理工大学长江学院,江西,抚州,理工,,
南昌航空大学科技学院,江西,南昌,理工,,
景德镇艺术职业大学,江西,景德镇,艺术,专科,
江西科技职业学院,江西,南昌,综合,专科,
江西航空职业技术学院,江西,南昌,理工,专科,
赣西科技职业学院,江西,新余,综合,专科,
江西枫林涉外经贸职业学院,江西,九江,财经,专科,
江西泰豪动漫职业学院,江西,南昌,综合,专科,
江西工商职业技术学院,江西,南昌,综合,专科,
景德镇陶瓷职业技术学院,江西,景德镇,理工,专科,
共青科技职业学院,江西,九江,理工,专科,
江西洪州职业学院,江西,宜春,综合,专科,
南昌影视传播职业学院,江西,南昌,艺术,专科,
九江理工职业学院,江西,九江,理工,专科,
南宁学院,广西,南宁,综合,,
北海艺术设计学院,广西,北海,艺术,,
广西大学行健文理学院,广西,南宁,综合,,
广西民族大学相思湖学院,广西,南宁,综合,,
广西师范大学漓江学院,广西,桂林,综合,,
桂林电子科技大学信息科技学院,广西,桂林,理工,,
桂林理工大学博文管理学院,广西,桂林,理工,,
广西中医药大学赛恩斯新医药学院,广西,南宁,医药,,
柳州工学院,广西,柳州,理工,,
广西外国语学院,广西,南宁,语言,,
广西城市职业大学,广西,崇左,综合,专科,
广西演艺职业学院,广西,南宁,艺术,专科,
广西经济职业学院,广西,南宁,财经,专科,
广西科技职业学院,广西,南宁,理工,专科,
广西培贤国际职业学院,广西,百色,综合,专科,
广西中远职业学院,广西,北海,综合,专科,
玉柴职业技术学院,广西,玉林,理工,专科,
广西蓝天航空职业学院,广西,来宾,理工,专科,
梧州职业学院,广西,梧州,综合,专科,
云南经济管理学院,云南,昆明,财经,,
云南大学滇池学院,云南,昆明,综合,,
昆明理工大学津桥学院,云南,昆明,理工,,
云南师范大学商学院,云南,昆明,综合,,
云南师范大学文理学院,云南,昆明,综合,,
昆明文理学院,云南,昆明,综合,,
昆明医科大学海源学院,云南,昆明,医药,,
云南艺术学院文华学院,云南,昆明,艺术,,
云南工商学院,云南,昆明,综合,,
丽江文化旅游学院,云南,丽江,综合,,
昆明城市学院,云南,昆明,综合,,
昆明传媒学院,云南,昆明,艺术,,
云南商务职业学院,云南,昆明,综合,专科,
云南外事外语职业学院,云南,昆明,语言,专科,
云南工程职业学院,云南,昆明,理工,专科,
云南城市建设职业学院,云南,昆明,理工,专科,
云南新兴职业学院,云南,昆明,综合,专科,
云南经贸外事职业学院,云南,昆明,综合,专科,
云南三鑫职业技术学院,云南,文山,综合,专科,
云南现代职业技术学院,云南,昆明,综合,专科,
云南旅游职业学院,云南,昆明,综合,专科,
云南轻纺职业学院,云南,昆明,理工,专科,
云南工贸职业技术学院,云南,昆明,理工,专科,
云南交通运输职业学院,云南,昆明,理工,专科,
大理护理职业学院,云南,大理,医药,专科,
贵州医科大学神奇民族医药学院,贵州,贵阳,医药,,
贵州大学科技学院,贵州,贵阳,综合,,
贵州大学明德学院,贵州,贵阳,综合,,
贵州师范大学求是学院,贵州,贵阳,综合,,
遵义医科大学医学与科技学院,贵州,遵义,医药,,
贵州中医药大学时珍学院,贵州,贵阳,医药,,
贵州财经大学商务学院,贵州,贵阳,财经,,
贵州民族大学人文科技学院,贵州,贵阳,综合,,
茅台学院,贵州,遵义,综合,,
贵州城市职业学院,贵州,贵阳,综合,专科,
贵州盛华职业学院,贵州,黔南,综合,专科,
贵州工商职业学院,贵州,贵阳,综合,专科,
贵州工程职业学院,贵州,铜仁,综合,专科,
贵州工贸职业学院,贵州,毕节,综合,专科,
贵州应用技术职业学院,贵州,黔南,综合,专科,
贵州民用航空职业学院,贵州,安顺,理工,专科,
贵州食品工程职业学院,贵州,贵阳,综合,专科,
贵州装备制造职业学院,贵州,贵阳,理工,专科,
贵州电子商务职业技术学院,贵州,贵阳,财经,专科,
兰州工商学院,甘肃,兰州,财经,,
兰州博文科技学院,甘肃,兰州,理工,,
兰州信息科技学院,甘肃,兰州,理工,,
兰州科技职业学院,甘肃,兰州,综合,专科,
兰州航空工业职工大学,甘肃,兰州,理工,专科,
白银希望职业技术学院,甘肃,白银,综合,专科,
海南科技职业大学,海南,海口,理工,专科,
三亚中瑞酒店管理职业学院,海南,三亚,综合,专科,
北京北大方正软件职业技术学院,北京,北京,理工,专科,
北京经贸职业学院,北京,北京,财经,专科,
北京经济技术职业学院,北京,北京,财经,专科,
北京汇佳职业学院,北京,北京,综合,专科,
北京科技经营管理学院,北京,北京,综合,专科,
北京吉利学院,北京,北京,综合,专科,
北京培黎职业学院,北京,北京,综合,专科,
北京艺术传媒职业学院,北京,北京,艺术,专科,
北京网络职业学院,北京,北京,理工,专科,
北京理工大学珠海学院,广东,珠海,理工,,
吉林大学珠海学院,广东,珠海,综合,,
北京师范大学珠海分校,广东,珠海,综合,,
电子科技大学中山学院,广东,中山,理工,,
广东财经大学华商学院,广东,广州,财经,,
广州大学松田学院,广东,广州,综合,,
广东技术师范大学天河学院,广东,广州,综合,,
东莞理工学院城市学院,广东,东莞,理工,,
中山大学新华学院,广东,广州,综合,,
中山大学南方学院,广东,广州,综合,,
华南理工大学广州学院,广东,广州,理工,,
广东工业大学华立学院,广东,广州,理工,,
广州大学华软软件学院,广东,广州,理工,,
广东海洋大学寸金学院,广东,湛江,综合,,
韶关学院,广东,韶关,综合,,
广东石油化工学院,广东,茂名,理工,,
肇庆学院,广东,肇庆,综合,,
惠州学院,广东,惠州,综合,,
广东第二师范学院,广东,广州,师范,,
广州航海学院,广东,广州,理工,,
广东警官学院,广东,广州,政法,,
山西大学,山西,太原,综合,双一流,https://www.sxu.edu.cn
太原理工大学,山西,太原,理工,211|双一流,https://www.tyut.edu.cn
中北大学,山西,太原,理工,,https://www.nuc.edu.cn
山西农业大学,山西,晋中,农林,,https://www.sxau.edu.cn
山西医科大学,山西,太原,医药,,https://www.sxmu.edu.cn
山西师范大学,山西,临汾,师范,,https://www.sxnu.edu.cn
山西财经大学,山西,太原,财经,,https://www.sxufe.edu.cn
太原科技大学,山西,太原,理工,,https://www.tyust.edu.cn
山西大同大学,山西,大同,综合,,https://www.sxdtdx.edu.cn
太原师范学院,山西,太原,师范,,https://www.tynu.edu.cn
长治医学院,山西,长治,医药,,https://www.czmc.edu.cn
山西中医药大学,山西,太原,医药,,https://www.sxtcm.edu.cn
运城学院,山西,运城,综合,,https://www.ycu.edu.cn
忻州师范学院,山西,忻州,师范,,https://www.xztc.edu.cn
晋中学院,山西,晋中,综合,,https://www.jzxy.edu.cn
长治学院,山西,长治,综合,,https://www.czc.edu.cn
太原工业学院,山西,太原,理工,,https://www.tit.edu.cn
吕梁学院,山西,吕梁,综合,,https://www.llhc.edu.cn
山西工程技术学院,山西,阳泉,理工,,https://www.sxit.edu.cn
山西能源学院,山西,晋中,理工,,https://www.sxei.edu.cn
山西警察学院,山西,太原,政法,,https://www.sxpc.edu.cn
山西传媒学院,山西,太原,综合,,https://www.arft.net
山西工商学院,山西,太原,综合,,https://www.sxtbu.edu.cn
山西应用科技学院,山西,太原,综合,,https://www.sxau.edu.cn
山西大学商务学院,山西,太原,综合,,https://www.sdsxy.sxu.edu.cn
太原理工大学现代科技学院,山西,太原,理工,,
山西农业大学信息学院,山西,晋中,综合,,
山西师范大学现代文理学院,山西,临汾,综合,,
中北大学信息商务学院,山西,太原,理工,,
太原科技大学华科学院,山西,太原,理工,,
山西医科大学晋祠学院,山西,太原,医药,,
山西财经大学华商学院,山西,太原,财经,,
山西省财政税务专科学校,山西,太原,财经,专科,
山西工程职业学院,山西,太原,理工,专科,
山西建筑职业技术学院,山西,太原,理工,专科,
山西艺术职业学院,山西,太原,艺术,专科,
山西戏剧职业学院,山西,太原,艺术,专科,
山西林业职业技术学院,山西,太原,农林,专科,
山西机电职业技术学院,山西,长治,理工,专科,
山西财贸职业技术学院,山西,太原,财经,专科,
山西职业技术学院,山西,太原,综合,专科,
山西水利职业技术学院,山西,运城,理工,专科,
山西电力职业技术学院,山西,太原,理工,专科,
山西金融职业学院,山西,太原,财经,专科,
太原旅游职业学院,山西,太原,综合,专科,
山西旅游职业学院,山西,太原,综合,专科,
山西管理职业学院,山西,临汾,综合,专科,
山西信息职业技术学院,山西,太原,理工,专科,
山西体育职业学院,山西,太原,体育,专科,
山西警官职业学院,山西,太原,政法,专科,
山西国际商务职业学院,山西,太原,财经,专科,
太原城市职业技术学院,山西,太原,综合,专科,
晋城职业技术学院,山西,晋城,综合,专科,
大同煤炭职业技术学院,山西,大同,理工,专科,
长治职业技术学院,山西,长治,综合,专科,
运城职业技术学院,山西,运城,综合,专科,
晋中职业技术学院,山西,晋中,综合,专科,
临汾职业技术学院,山西,临汾,综合,专科,
忻州职业技术学院,山西,忻州,综合,专科,
朔州职业技术学院,山西,朔州,综合,专科,
吕梁职业技术学院,山西,吕梁,综合,专科,
山西老区职业技术学院,山西,太原,综合,专科,
山西华澳商贸职业学院,山西,太原,财经,专科,
运城护理职业学院,山西,运城,医药,专科,
山西运城农业职业技术学院,山西,运城,农林,专科,
阳泉师范高等专科学校,山西,阳泉,师范,专科,
朔州师范高等专科学校,山西,朔州,师范,专科,
大同师范高等专科学校,山西,大同,师范,专科,
晋中师范高等专科学校,山西,晋中,师范,专科,
运城师范高等专科学校,山西,运城,师范,专科,
忻州师范高等专科学校,山西,忻州,师范,专科,
长治幼儿师范高等专科学校,山西,长治,师范,专科,
山西卫生健康职业学院,山西,太原,医药,专科,
北京科技职业学院,北京,北京,综合,专科,
上海工商外国语职业学院,上海,上海,语言,专科,
上海震旦职业学院,上海,上海,综合,专科,
上海民远职业技术学院,上海,上海,综合,专科,
上海欧华职业技术学院,上海,上海,综合,专科,
上海电影艺术职业学院,上海,上海,艺术,专科,
上海中华职业技术学院,上海,上海,综合,专科,
天津滨海汽车工程职业学院,天津,天津,理工,专科,
天津体育职业学院,天津,天津,体育,专科,
重庆健康职业学院,重庆,重庆,医药,专科,
重庆理工职业学院,重庆,重庆,理工,专科,
重庆智能工程职业学院,重庆,重庆,理工,专科,
重庆资源与环境保护职业学院,重庆,重庆,综合,专科,
重庆护理职业学院,重庆,重庆,医药,专科,
重庆艺术工程职业学院,重庆,重庆,艺术,专科,
重庆经贸职业学院,重庆,重庆,财经,专科,
重庆海联职业技术学院,重庆,重庆,综合,专科,
重庆应用技术职业学院,重庆,重庆,综合,专科,
重庆传媒职业学院,重庆,重庆,综合,专科,
重庆科技职业学院,重庆,重庆,理工,专科,
长垣烹饪职业技术学院,河南,新乡,综合,专科,
郑州电子信息职业技术学院,河南,郑州,理工,专科,
郑州澍青医学高等专科学校,河南,郑州,医药,专科,
郑州商贸旅游职业学院,河南,郑州,综合,专科,
郑州城市职业学院,河南,郑州,综合,专科,
郑州理工职业学院,河南,郑州,理工,专科,
郑州信息工程职业学院,河南,郑州,理工,专科,
郑州黄河护理职业学院,河南,郑州,医药,专科,
郑州轨道工程职业学院,河南,郑州,理工,专科,
郑州体育职业学院,河南,郑州,体育,专科,
河南信息统计职业学院,河南,郑州,综合,专科,
洛阳科技职业学院,河南,洛阳,综合,专科,
南阳职业学院,河南,南阳,综合,专科,
南阳农业职业学院,河南,南阳,农林,专科,
信阳涉外职业技术学院,河南,信阳,综合,专科,
许昌电气职业学院,河南,许昌,理工,专科,
鹤壁汽车工程职业学院,河南,鹤壁,理工,专科,
焦作工贸职业学院,河南,焦作,综合,专科,
平顶山文化艺术职业学院,河南,平顶山,艺术,专科,
信阳航空职业学院,河南,信阳,理工,专科,
驻马店幼儿师范高等专科学校,河南,驻马店,师范,专科,
濮阳医学高等专科学校,河南,濮阳,医药,专科,
三门峡社会管理职业学院,河南,三门峡,综合,专科,
河南轻工职业学院,河南,郑州,综合,专科,
河南物流职业学院,河南,郑州,综合,专科,
河南地矿职业学院,河南,郑州,理工,专科,
郑州卫生健康职业学院,河南,郑州,医药,专科,
河南女子职业学院,河南,新乡,综合,专科,
河南对外经济贸易职业学院,河南,郑州,财经,专科,
南阳科技职业学院,河南,南阳,综合,专科,
商丘幼儿师范高等专科学校,河南,商丘,师范,专科,
周口文理职业学院,河南,周口,综合,专科,
信阳艺术职业学院,河南,信阳,艺术,专科,
洛阳商业职业学院,河南,洛阳,财经,专科,
郑州医药健康职业学院,河南,郑州,医药,专科,
兰考三农职业学院,河南,开封,综合,专科,
南阳工艺美术职业学院,河南,南阳,艺术,专科,
